time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
40422,18.16,15.41,39.76,25.425,80.791,20.912,-0.1618,0.3123,0.9412
40442,18.63,16.81,40.23,21.806,84.150,23.415,-0.1730,0.3303,0.9371
40462,19.08,18.18,40.62,20.127,82.860,19.805,-0.1997,0.3456,0.9341
40482,19.43,19.48,41.05,13.753,79.700,21.102,-0.2210,0.3606,0.9264
40502,19.78,20.67,41.41,9.394,71.265,17.996,-0.2652,0.4010,0.9106
40522,19.93,21.62,41.77,1.585,60.692,18.247,-0.2699,0.3813,0.9087
40542,20.10,22.33,41.98,2.959,46.516,10.202,-0.2998,0.3761,0.9049
40562,20.27,22.79,42.36,0.791,30.768,19.469,-0.3429,0.4068,0.9125
40582,20.40,22.95,42.73,1.165,17.287,18.431,-0.3321,0.3876,0.9104
40602,20.63,22.90,42.83,4.631,5.700,4.759,-0.3413,0.4004,0.9020
40622,20.91,22.72,42.96,6.997,-3.430,6.476,-0.3514,0.3957,0.8830
40642,21.19,22.49,43.05,8.325,-8.048,4.644,-0.3686,0.3926,0.8825
40662,21.58,22.28,42.81,13.768,-9.926,-11.783,-0.3822,0.3884,0.8639
40682,21.97,22.05,42.85,15.799,-11.674,1.851,-0.3793,0.3754,0.8482
40702,22.39,21.91,42.72,19.562,-7.697,-6.562,-0.3820,0.3712,0.8676
40722,22.91,21.84,42.50,23.371,-4.720,-11.066,-0.3885,0.3831,0.8563
40742,23.47,21.83,42.35,25.371,-0.842,-7.531,-0.3810,0.3929,0.8536
40762,24.04,21.86,42.11,26.684,0.402,-11.959,-0.3851,0.3936,0.8481
40782,24.65,21.85,41.78,29.844,-1.384,-16.531,-0.3834,0.3972,0.8559
40802,25.25,21.73,41.47,28.715,-5.667,-15.684,-0.3745,0.4110,0.8489
40822,25.72,21.54,41.17,24.218,-10.720,-14.920,-0.3864,0.4064,0.8549
40842,26.13,21.29,40.75,20.906,-15.850,-20.630,-0.3974,0.4168,0.8514
40862,26.39,20.99,40.39,11.822,-18.461,-18.073,-0.3983,0.4308,0.8466
40882,26.45,20.58,40.09,1.402,-24.491,-14.898,-0.3976,0.4383,0.8594
40902,26.38,20.09,39.83,-5.301,-28.804,-13.127,-0.3930,0.4402,0.8539
40922,26.27,19.54,39.66,-10.308,-33.911,-8.691,-0.3991,0.4600,0.8406
40942,26.01,18.87,39.54,-17.888,-39.560,-5.775,-0.3862,0.4560,0.8483
40962,25.66,18.18,39.57,-21.415,-42.140,1.331,-0.3833,0.4439,0.8514
40982,25.34,17.48,39.45,-21.232,-44.476,-5.837,-0.3923,0.4546,0.8603
41002,25.05,16.74,39.44,-20.125,-46.567,-0.447,-0.3789,0.4471,0.8511
41022,24.84,16.10,39.42,-15.217,-42.621,-0.989,-0.3692,0.4371,0.8550
41042,24.68,15.51,39.39,-12.079,-40.461,-1.844,-0.3661,0.4326,0.8596
41062,24.61,15.00,39.35,-6.972,-35.209,-1.821,-0.3417,0.4237,0.8567
41082,24.63,14.62,39.35,-2.537,-28.384,0.000,-0.3337,0.4251,0.8602
41102,24.69,14.36,39.32,0.280,-20.674,-1.707,-0.3132,0.4230,0.8636
41122,24.80,14.26,39.23,2.989,-11.277,-4.432,-0.2999,0.4229,0.8666
41142,24.91,14.31,39.18,3.310,-2.506,-2.165,-0.2906,0.4212,0.8665
41162,24.99,14.48,39.14,2.096,5.127,-2.043,-0.2783,0.4212,0.8721
41182,25.03,14.73,39.08,0.585,10.723,-3.394,-0.2711,0.4212,0.8759
41202,25.03,15.02,39.03,-0.988,13.181,-2.317,-0.2718,0.4196,0.8782
41222,25.00,15.27,38.96,-1.995,11.593,-3.317,-0.2749,0.4177,0.8811
41242,24.98,15.46,38.95,-1.911,8.097,-0.638,-0.2826,0.4147,0.8788
41262,24.96,15.55,38.95,-0.865,2.265,0.000,-0.2901,0.4121,0.8839
41282,24.97,15.54,38.96,0.646,-3.484,0.400,-0.2952,0.4084,0.8850
41302,24.98,15.44,38.98,1.806,-7.354,0.927,-0.2901,0.4056,0.8878
41322,25.01,15.32,39.00,2.035,-7.957,1.011,-0.2860,0.4064,0.8897
41342,25.02,15.21,39.01,1.173,-6.919,0.599,-0.2820,0.4122,0.8900
41362,25.02,15.17,39.03,0.000,-3.361,0.988,-0.2756,0.4159,0.8898
41382,25.00,15.19,39.03,-1.598,0.967,0.000,-0.2697,0.4186,0.8906
41402,24.96,15.27,39.03,-2.446,4.341,0.000,-0.2665,0.4191,0.8916
41422,24.92,15.38,39.01,-1.850,5.524,-0.943,-0.2673,0.4166,0.8939
41442,24.90,15.47,39.00,-1.484,4.822,-0.478,-0.2699,0.4165,0.8946
41462,24.89,15.51,38.99,0.000,2.135,-0.562,-0.2727,0.4111,0.8946
41482,24.90,15.50,38.99,1.509,-1.071,0.270,-0.2781,0.4085,0.8956
41502,24.93,15.45,38.98,2.257,-3.148,-0.577,-0.2790,0.4080,0.8957
41522,24.95,15.38,39.00,2.020,-3.934,1.034,-0.2771,0.4083,0.8957
41542,24.97,15.33,39.01,1.341,-3.216,0.515,-0.2754,0.4114,0.8957
41562,24.95,15.31,39.01,-0.354,-1.224,0.000,-0.2727,0.4150,0.8961
41582,24.93,15.33,39.01,-1.247,1.173,0.000,-0.2699,0.4151,0.8956
41602,24.89,15.38,39.01,-1.820,2.562,-0.378,-0.2696,0.4153,0.8950
41622,24.85,15.43,38.97,-2.270,2.616,-1.844,-0.2729,0.4189,0.8953
41642,24.82,15.47,38.96,-2.003,1.684,-0.356,-0.2738,0.4158,0.8924
41662,24.82,15.48,38.96,0.000,0.000,-0.211,-0.2767,0.4121,0.8944
41682,24.83,15.47,38.97,0.760,-1.338,0.408,-0.2780,0.4112,0.8936
41702,24.86,15.43,38.96,1.921,-2.598,-0.287,-0.2788,0.4099,0.8931
41722,24.88,15.40,38.96,1.562,-2.148,0.000,-0.2763,0.4121,0.8947
41742,24.89,15.39,38.96,0.562,-0.858,-0.287,-0.2731,0.4131,0.8935
41762,24.88,15.40,38.96,-0.362,0.509,0.454,-0.2705,0.4148,0.8939
41782,24.86,15.42,38.96,-1.453,1.654,0.000,-0.2704,0.4162,0.8943
41802,24.83,15.46,38.96,-1.667,1.807,0.000,-0.2713,0.4143,0.8951
41822,24.81,15.49,38.98,-0.988,1.478,0.996,-0.2723,0.4132,0.8934
41842,24.82,15.51,39.00,0.402,0.662,0.934,-0.2767,0.4132,0.8913
41862,24.82,15.53,39.02,0.000,0.000,0.667,-0.2811,0.4143,0.8936
41882,24.83,15.53,39.04,0.806,-1.041,1.034,-0.2842,0.4126,0.8947
41902,24.86,15.53,39.04,1.425,-1.155,0.255,-0.2850,0.4136,0.8974
41922,24.87,15.54,39.04,0.463,-0.514,0.000,-0.2858,0.4172,0.8969
41942,24.88,15.56,39.04,0.585,0.000,0.000,-0.2848,0.4172,0.8956
41962,24.89,15.60,39.06,0.000,0.913,1.133,-0.2843,0.4196,0.8959
41982,24.88,15.64,39.06,-0.812,1.486,0.000,-0.2832,0.4187,0.8958
42002,24.88,15.66,39.06,0.000,0.639,0.000,-0.2793,0.4121,0.8963
42022,24.87,15.66,39.06,0.000,0.000,0.000,-0.2769,0.4124,0.8971
42042,24.86,15.65,39.06,-0.308,-0.529,-0.249,-0.2747,0.4115,0.8944
42062,24.86,15.63,39.07,0.379,-0.896,0.622,-0.2722,0.4121,0.8932
42082,24.87,15.61,39.08,0.440,-0.621,0.263,-0.2725,0.4114,0.8914
42102,24.89,15.62,39.10,0.928,0.000,0.927,-0.2797,0.4159,0.8932
42122,24.92,15.63,39.11,0.722,0.000,0.774,-0.2833,0.4230,0.8920
42142,24.95,15.65,39.12,1.005,0.478,0.461,-0.2778,0.4212,0.8938
42162,24.98,15.66,39.11,0.875,0.646,-0.378,-0.2773,0.4206,0.8933
42182,25.00,15.68,39.11,0.684,0.814,0.000,-0.2769,0.4203,0.8935
42202,25.01,15.68,39.11,0.000,0.463,0.000,-0.2769,0.4198,0.8931
42222,25.01,15.69,39.11,0.000,0.402,0.000,-0.2764,0.4194,0.8943
42242,25.00,15.69,39.11,-0.705,0.000,0.000,-0.2763,0.4184,0.8941
42262,24.99,15.68,39.11,-0.438,-0.499,0.000,-0.2764,0.4176,0.8954
42282,24.99,15.66,39.11,0.000,-0.453,0.000,-0.2754,0.4161,0.8947
42302,24.99,15.65,39.11,0.000,-0.323,0.000,-0.2740,0.4156,0.8954
42322,24.99,15.64,39.11,0.386,0.000,0.000,-0.2724,0.4153,0.8948
42342,25.00,15.63,39.11,0.394,0.000,-0.256,-0.2714,0.4153,0.8950
42362,24.99,15.63,39.11,0.000,0.387,0.247,-0.2721,0.4151,0.8945
42382,24.99,15.63,39.11,0.000,0.000,0.000,-0.2729,0.4149,0.8953
42402,24.98,15.62,39.11,-0.308,0.000,0.000,-0.2726,0.4151,0.8949
42422,24.97,15.61,39.11,-0.354,-0.239,0.000,-0.2724,0.4152,0.8950
42442,24.96,15.59,39.11,-0.293,-0.453,0.000,-0.2720,0.4143,0.8943
42462,24.95,15.58,39.11,0.000,-0.354,0.000,-0.2716,0.4137,0.8942
42482,24.95,15.57,39.12,0.371,0.000,0.354,-0.2711,0.4128,0.8941
42502,24.95,15.56,39.12,0.272,0.000,0.000,-0.2711,0.4130,0.8941
42522,24.95,15.56,39.11,0.257,0.000,-0.287,-0.2717,0.4132,0.8938
42542,24.95,15.55,39.11,0.000,0.000,0.000,-0.2720,0.4141,0.8934
42562,24.94,15.55,39.11,0.000,0.000,-0.226,-0.2719,0.4146,0.8940
42582,24.94,15.54,39.11,-0.262,-0.216,0.000,-0.2718,0.4139,0.8930
42602,24.93,15.53,39.11,-0.369,-0.354,0.000,-0.2719,0.4141,0.8936
42622,24.92,15.52,39.11,0.000,0.000,0.000,-0.2721,0.4137,0.8931
42642,24.92,15.52,39.11,0.000,0.000,0.000,-0.2717,0.4131,0.8931
42662,24.91,15.52,39.11,0.000,0.000,0.000,-0.2711,0.4130,0.8932
42682,24.92,15.51,39.10,0.325,0.000,-0.272,-0.2713,0.4132,0.8930
42702,24.92,15.51,39.10,0.295,0.000,0.000,-0.2709,0.4131,0.8938
42722,24.92,15.50,39.10,0.000,0.000,0.000,-0.2711,0.4139,0.8943
42742,24.91,15.49,39.10,0.000,-0.354,0.000,-0.2707,0.4136,0.8941
42762,24.91,15.49,39.10,0.000,0.000,0.000,-0.2714,0.4145,0.8941
42782,24.90,15.48,39.10,-0.232,0.000,0.000,-0.2714,0.4142,0.8943
42802,24.90,15.48,39.10,0.000,0.000,0.000,-0.2714,0.4141,0.8937
42822,24.90,15.48,39.10,0.000,0.211,0.000,-0.2713,0.4140,0.8936
42842,24.90,15.48,39.10,0.000,0.000,0.000,-0.2715,0.4138,0.8942
42862,24.89,15.47,39.10,0.000,0.000,0.000,-0.2718,0.4134,0.8945
42882,24.89,15.47,39.10,0.000,0.000,0.000,-0.2717,0.4135,0.8945
42902,24.89,15.47,39.11,0.000,0.234,0.202,-0.2718,0.4143,0.8949
42922,24.88,15.47,39.11,-0.339,0.000,0.000,-0.2714,0.4142,0.8945
42942,24.87,15.47,39.11,-0.346,0.000,0.000,-0.2711,0.4144,0.8952
42962,24.87,15.46,39.11,0.000,-0.209,0.000,-0.2715,0.4140,0.8961
42982,24.86,15.46,39.11,0.000,0.000,0.000,-0.2715,0.4129,0.8959
43002,24.86,15.45,39.10,0.000,0.000,-0.310,-0.2709,0.4134,0.8957
43022,24.86,15.45,39.10,0.295,0.000,0.000,-0.2711,0.4137,0.8958
43042,24.86,15.45,39.10,0.000,0.000,0.000,-0.2718,0.4138,0.8955
43062,24.86,15.44,39.10,0.000,0.000,0.000,-0.2718,0.4143,0.8965
43082,24.86,15.44,39.11,0.000,0.000,0.370,-0.2721,0.4144,0.8962
43102,24.85,15.44,39.11,0.000,0.000,0.000,-0.2721,0.4140,0.8960
43122,24.85,15.44,39.11,-0.224,0.000,0.000,-0.2715,0.4138,0.8954
43142,24.85,15.44,39.11,0.000,0.000,0.000,-0.2711,0.4135,0.8952
43162,24.84,15.43,39.11,0.000,0.000,0.000,-0.2711,0.4136,0.8966
43182,24.84,15.44,39.11,0.000,0.204,0.000,-0.2718,0.4131,0.8957
43202,24.84,15.43,39.11,0.241,0.000,0.000,-0.2713,0.4133,0.8960
43222,24.84,15.43,39.11,0.000,0.000,0.247,-0.2719,0.4136,0.8959
43242,24.84,15.43,39.11,0.000,0.000,-0.302,-0.2715,0.4144,0.8967
43262,24.83,15.42,39.11,-0.255,-0.262,0.000,-0.2718,0.4143,0.8960
43282,24.83,15.42,39.11,0.000,0.000,0.000,-0.2713,0.4139,0.8952
43302,24.83,15.43,39.12,-0.232,0.318,0.331,-0.2713,0.4141,0.8946
43322,24.83,15.43,39.12,0.000,0.000,0.000,-0.2715,0.4145,0.8941
43342,24.83,15.43,39.12,0.264,0.341,0.347,-0.2716,0.4141,0.8950
43362,24.84,15.43,39.12,0.211,0.000,0.000,-0.2722,0.4142,0.8936
43382,24.84,15.43,39.12,0.000,0.000,0.000,-0.2724,0.4143,0.8934
43402,24.84,15.43,39.12,0.000,-0.445,0.000,-0.2723,0.4143,0.8922
43422,24.85,15.42,39.12,0.000,-0.308,0.000,-0.2720,0.4147,0.8924
43442,24.85,15.42,39.12,0.000,0.000,0.000,-0.2716,0.4148,0.8932
43462,24.85,15.42,39.12,0.000,0.000,0.000,-0.2715,0.4143,0.8941
43482,24.85,15.43,39.12,0.000,0.364,0.000,-0.2713,0.4134,0.8947
43502,24.85,15.43,39.12,0.310,0.242,0.000,-0.2719,0.4128,0.8939
43522,24.85,15.43,39.12,0.000,0.000,0.000,-0.2716,0.4129,0.8948
43542,24.84,15.43,39.12,0.000,0.265,0.000,-0.2714,0.4124,0.8947
43562,24.84,15.43,39.12,-0.247,0.000,0.000,-0.2719,0.4130,0.8954
43582,24.83,15.43,39.13,0.000,-0.216,0.400,-0.2718,0.4129,0.8952
43602,24.83,15.43,39.13,0.000,0.000,0.000,-0.2714,0.4130,0.8943
43622,24.83,15.43,39.12,0.000,0.326,-0.378,-0.2717,0.4133,0.8943
43642,24.83,15.43,39.12,0.000,0.000,0.000,-0.2718,0.4132,0.8937
43662,24.83,15.44,39.13,0.000,0.333,0.255,-0.2717,0.4134,0.8946
43682,24.83,15.44,39.13,0.000,0.000,0.000,-0.2718,0.4135,0.8947
43702,24.83,15.43,39.13,0.000,-0.285,0.000,-0.2722,0.4138,0.8948
43722,24.83,15.43,39.13,0.000,0.000,0.247,-0.2723,0.4141,0.8942
43742,24.82,15.43,39.13,-0.232,-0.400,0.000,-0.2720,0.4138,0.8946
43762,24.82,15.43,39.13,0.000,0.000,0.000,-0.2721,0.4135,0.8957
43782,24.82,15.43,39.13,0.000,0.000,0.000,-0.2725,0.4135,0.8956
43802,24.82,15.43,39.13,0.000,0.000,0.000,-0.2723,0.4137,0.8965
43822,24.82,15.43,39.13,0.000,0.000,0.000,-0.2722,0.4130,0.8953
43842,24.81,15.43,39.13,0.000,0.000,0.000,-0.2723,0.4130,0.8951
43862,24.81,15.43,39.13,0.000,0.000,0.000,-0.2726,0.4129,0.8946
43882,24.81,15.43,39.13,0.000,0.000,0.000,-0.2725,0.4129,0.8940
43902,24.81,15.42,39.13,0.000,-0.254,0.000,-0.2719,0.4133,0.8946
43922,24.81,15.42,39.13,0.000,0.000,0.000,-0.2716,0.4129,0.8944
43942,24.81,15.42,39.13,0.000,0.000,0.000,-0.2710,0.4126,0.8956
43962,24.80,15.43,39.13,0.000,0.303,0.000,-0.2718,0.4125,0.8965
43982,24.80,15.43,39.13,0.000,0.333,0.000,-0.2720,0.4124,0.8962
44002,24.80,15.43,39.14,0.000,0.000,0.209,-0.2723,0.4121,0.8954
44022,24.79,15.43,39.14,0.000,0.000,0.000,-0.2723,0.4123,0.8954
44042,24.80,15.43,39.14,0.302,-0.239,0.385,-0.2718,0.4128,0.8954
44062,24.79,15.42,39.14,0.000,-0.285,0.000,-0.2721,0.4126,0.8953
44082,24.79,15.42,39.14,-0.262,0.000,0.000,-0.2712,0.4125,0.8952
44102,24.79,15.42,39.14,0.000,0.000,0.000,-0.2707,0.4125,0.8948
44122,24.79,15.42,39.14,0.000,0.234,0.000,-0.2709,0.4126,0.8945
44142,24.79,15.43,39.14,0.000,0.272,-0.333,-0.2708,0.4129,0.8940
44162,24.78,15.42,39.14,-0.247,0.000,0.000,-0.2715,0.4130,0.8943
44182,24.78,15.42,39.14,0.000,0.000,0.000,-0.2718,0.4134,0.8941
44202,24.78,15.42,39.14,0.000,-0.216,0.000,-0.2721,0.4133,0.8948
44222,24.78,15.42,39.14,0.000,-0.232,0.000,-0.2723,0.4132,0.8952
44242,24.78,15.41,39.14,0.000,-0.361,0.240,-0.2718,0.4128,0.8951
44262,24.78,15.41,39.14,0.000,0.000,-0.226,-0.2714,0.4129,0.8948
44282,24.78,15.41,39.14,0.000,0.265,0.000,-0.2718,0.4135,0.8948
44302,24.78,15.41,39.14,0.000,0.000,0.270,-0.2713,0.4130,0.8942
44322,24.78,15.41,39.14,0.000,0.000,-0.325,-0.2715,0.4129,0.8955
44342,24.78,15.41,39.13,0.000,0.000,-0.226,-0.2718,0.4127,0.8950
44362,24.77,15.42,39.13,-0.209,0.211,0.000,-0.2726,0.4128,0.8955
44382,24.77,15.42,39.13,-0.209,0.000,0.000,-0.2728,0.4127,0.8948
44402,24.77,15.42,39.13,0.000,-0.239,0.000,-0.2723,0.4129,0.8946
44422,24.77,15.42,39.14,0.000,0.000,0.240,-0.2722,0.4127,0.8948
44442,24.77,15.42,39.14,0.000,0.000,0.000,-0.2722,0.4129,0.8956
44462,24.77,15.42,39.14,0.000,0.000,0.202,-0.2724,0.4131,0.8952
44482,24.77,15.42,39.14,0.000,0.000,0.000,-0.2725,0.4128,0.8947
44502,24.77,15.42,39.14,0.000,0.000,0.000,-0.2725,0.4123,0.8954
44522,24.77,15.42,39.14,0.000,-0.300,0.000,-0.2726,0.4123,0.8944
44542,24.77,15.42,39.14,0.000,0.000,0.000,-0.2723,0.4125,0.8941
44562,24.77,15.42,39.14,0.000,-0.216,0.000,-0.2724,0.4127,0.8940
44582,24.77,15.42,39.14,0.000,0.000,0.000,-0.2721,0.4125,0.8940
44602,24.77,15.42,39.14,0.000,0.000,0.000,-0.2722,0.4129,0.8937
44622,24.77,15.42,39.14,0.000,0.000,0.000,-0.2722,0.4137,0.8938
44642,24.77,15.42,39.14,0.000,0.000,0.000,-0.2722,0.4136,0.8939
44662,24.78,15.43,39.15,0.000,0.000,0.286,-0.2727,0.4135,0.8938
44682,24.78,15.43,39.15,0.000,0.000,0.000,-0.2728,0.4134,0.8931
44702,24.78,15.43,39.15,0.000,0.000,0.000,-0.2723,0.4133,0.8929
44722,24.78,15.43,39.15,0.000,0.000,0.000,-0.2722,0.4129,0.8927
44742,24.78,15.43,39.15,0.000,-0.209,0.000,-0.2717,0.4128,0.8929
44762,24.78,15.44,39.15,0.000,0.371,0.000,-0.2717,0.4130,0.8931
44782,24.78,15.44,39.15,0.000,0.204,0.000,-0.2720,0.4128,0.8941
44802,24.79,15.44,39.15,0.000,0.000,0.000,-0.2716,0.4131,0.8938
44822,24.79,15.44,39.15,0.000,0.000,0.000,-0.2717,0.4130,0.8945
44842,24.79,15.43,39.15,0.211,-0.216,0.000,-0.2718,0.4133,0.8947
44862,24.79,15.43,39.15,0.000,0.000,0.000,-0.2722,0.4132,0.8946
44882,24.79,15.43,39.15,0.000,0.000,0.000,-0.2724,0.4135,0.8952
44902,24.79,15.43,39.15,0.000,0.000,0.000,-0.2723,0.4136,0.8956
44922,24.80,15.43,39.15,0.341,0.000,0.000,-0.2727,0.4140,0.8952
44942,24.80,15.43,39.15,0.000,0.000,0.000,-0.2727,0.4140,0.8953
44962,24.80,15.43,39.15,0.000,-0.224,0.000,-0.2728,0.4139,0.8953
44982,24.80,15.43,39.15,0.000,0.000,0.000,-0.2726,0.4144,0.8947
45002,24.80,15.43,39.15,0.000,0.000,0.000,-0.2724,0.4146,0.8943
45022,24.81,15.43,39.15,0.000,-0.209,0.000,-0.2722,0.4148,0.8938
45042,24.81,15.43,39.15,0.000,0.000,0.000,-0.2719,0.4143,0.8943
45062,24.81,15.43,39.15,0.000,0.000,0.000,-0.2717,0.4145,0.8944
45082,24.81,15.43,39.15,0.000,0.000,0.000,-0.2718,0.4145,0.8945
45102,24.81,15.43,39.15,0.000,0.000,0.000,-0.2720,0.4141,0.8944
45122,24.81,15.43,39.15,0.000,0.000,0.000,-0.2719,0.4139,0.8948
45142,24.82,15.43,39.14,0.000,0.000,-0.226,-0.2722,0.4135,0.8938
45162,24.81,15.43,39.14,-0.278,0.000,0.000,-0.2719,0.4134,0.8952
45182,24.81,15.43,39.14,0.000,0.000,0.000,-0.2717,0.4133,0.8947
45202,24.80,15.43,39.14,-0.331,0.000,0.000,-0.2716,0.4139,0.8950
45222,24.80,15.43,39.14,0.000,0.000,0.000,-0.2719,0.4139,0.8947
45242,24.80,15.42,39.14,0.000,0.000,0.000,-0.2714,0.4140,0.8954
45262,24.80,15.42,39.14,0.000,0.000,0.000,-0.2711,0.4136,0.8960
45282,24.80,15.42,39.14,0.000,0.000,0.000,-0.2707,0.4134,0.8962
45302,24.80,15.41,39.14,0.000,0.000,0.000,-0.2709,0.4135,0.8972
45322,24.80,15.41,39.14,0.000,0.000,-0.279,-0.2711,0.4131,0.8964
45342,24.79,15.41,39.14,0.000,-0.232,0.000,-0.2712,0.4131,0.8966
45362,24.79,15.40,39.14,0.000,0.000,0.000,-0.2713,0.4133,0.8960
45382,24.79,15.40,39.14,0.000,0.000,0.000,-0.2717,0.4129,0.8958
45402,24.79,15.40,39.14,0.000,0.000,0.000,-0.2715,0.4127,0.8959
45422,24.79,15.40,39.14,0.000,0.000,0.000,-0.2713,0.4129,0.8954
45442,24.79,15.40,39.14,0.000,0.000,0.000,-0.2709,0.4135,0.8959
45462,24.79,15.40,39.14,0.000,0.000,0.000,-0.2719,0.4136,0.8949
45482,24.79,15.40,39.14,0.000,-0.224,0.000,-0.2720,0.4135,0.8960
45502,24.78,15.40,39.14,-0.270,0.000,0.000,-0.2719,0.4131,0.8951
45522,24.79,15.40,39.14,0.203,0.000,0.000,-0.2717,0.4133,0.8950
45542,24.79,15.40,39.14,0.000,0.000,0.000,-0.2712,0.4131,0.8948
45562,24.79,15.40,39.14,0.000,0.000,0.000,-0.2716,0.4134,0.8950
45582,24.79,15.40,39.14,0.000,0.000,0.209,-0.2717,0.4138,0.8959
45602,24.79,15.39,39.14,0.000,-0.293,0.000,-0.2719,0.4142,0.8951
45622,24.79,15.40,39.14,0.000,0.265,0.000,-0.2715,0.4145,0.8955
45642,24.79,15.40,39.15,-0.301,0.000,0.423,-0.2714,0.4147,0.8952
45662,24.79,15.40,39.15,0.000,0.000,0.000,-0.2719,0.4145,0.8955
45682,24.79,15.40,39.15,0.000,0.000,0.000,-0.2718,0.4144,0.8958
45702,24.79,15.40,39.15,0.000,0.000,0.000,-0.2724,0.4142,0.8953
45722,24.79,15.40,39.15,0.000,0.000,0.000,-0.2717,0.4145,0.8953
45742,24.80,15.40,39.15,0.000,0.000,0.000,-0.2716,0.4145,0.8947
45762,24.80,15.40,39.14,0.000,0.000,-0.340,-0.2715,0.4144,0.8948
45782,24.80,15.40,39.14,0.000,0.000,0.000,-0.2708,0.4143,0.8952
45802,24.80,15.39,39.14,0.000,-0.216,0.000,-0.2706,0.4144,0.8950
45822,24.80,15.38,39.14,0.000,-0.316,0.000,-0.2711,0.4150,0.8960
45842,24.81,15.38,39.14,0.000,-0.209,0.000,-0.2715,0.4143,0.8948
45862,24.81,15.38,39.14,0.000,0.000,0.000,-0.2716,0.4144,0.8955
45882,24.81,15.38,39.14,0.000,0.000,0.000,-0.2719,0.4144,0.8955
45902,24.81,15.38,39.13,0.000,0.000,-0.401,-0.2712,0.4140,0.8951
45922,24.81,15.38,39.13,0.218,0.000,0.000,-0.2711,0.4142,0.8956
45942,24.81,15.38,39.13,0.000,0.000,0.000,-0.2713,0.4137,0.8953
45962,24.81,15.38,39.13,0.000,0.000,0.000,-0.2721,0.4139,0.8956
45982,24.81,15.38,39.13,-0.232,0.000,0.000,-0.2724,0.4142,0.8942
46002,24.81,15.39,39.13,0.000,0.000,-0.317,-0.2721,0.4140,0.8946
46022,24.81,15.39,39.13,0.000,0.211,0.217,-0.2719,0.4138,0.8945
46042,24.81,15.39,39.13,0.000,0.000,0.000,-0.2715,0.4139,0.8945
46062,24.81,15.39,39.14,0.000,0.000,0.331,-0.2714,0.4132,0.8945
46082,24.81,15.39,39.14,0.000,0.000,0.000,-0.2720,0.4131,0.8939
46102,24.81,15.40,39.14,0.000,0.000,0.000,-0.2724,0.4132,0.8960
46122,24.81,15.40,39.13,0.000,0.000,-0.264,-0.2725,0.4136,0.8948
46142,24.81,15.40,39.13,0.000,0.000,0.000,-0.2725,0.4142,0.8948
46162,24.81,15.40,39.13,0.000,0.000,0.000,-0.2728,0.4135,0.8941
46182,24.81,15.41,39.13,0.000,0.000,-0.249,-0.2726,0.4133,0.8942
46202,24.81,15.41,39.13,0.000,0.000,0.000,-0.2730,0.4134,0.8947
46222,24.81,15.41,39.13,0.226,0.000,0.000,-0.2732,0.4134,0.8950
46242,24.81,15.41,39.13,0.000,0.000,0.000,-0.2729,0.4131,0.8951
46262,24.81,15.42,39.13,0.203,0.000,0.000,-0.2729,0.4131,0.8965
46282,24.82,15.41,39.13,0.302,-0.224,0.000,-0.2727,0.4133,0.8963
46302,24.81,15.41,39.13,0.000,0.000,0.000,-0.2726,0.4131,0.8959
46322,24.81,15.41,39.13,0.000,0.000,0.000,-0.2719,0.4131,0.8948
46342,24.81,15.41,39.13,0.000,-0.361,0.000,-0.2715,0.4140,0.8945
46362,24.81,15.41,39.13,0.000,0.000,0.000,-0.2720,0.4137,0.8943
46382,24.81,15.41,39.13,0.000,0.242,0.000,-0.2723,0.4133,0.8947
46402,24.81,15.42,39.13,0.000,0.000,0.000,-0.2726,0.4130,0.8941
46422,24.81,15.42,39.13,0.000,0.000,0.000,-0.2723,0.4123,0.8943
46442,24.81,15.42,39.13,0.000,0.000,0.000,-0.2724,0.4120,0.8945
46462,24.80,15.42,39.13,0.000,0.000,0.000,-0.2727,0.4123,0.8953
46482,24.80,15.42,39.13,0.000,0.000,0.000,-0.2727,0.4133,0.8952
46502,24.80,15.42,39.13,0.000,0.000,0.000,-0.2725,0.4137,0.8953
46522,24.81,15.43,39.13,0.333,0.000,0.000,-0.2725,0.4135,0.8945
46542,24.81,15.43,39.13,0.000,0.000,0.000,-0.2726,0.4142,0.8939
46562,24.81,15.43,39.13,0.000,0.000,0.000,-0.2718,0.4138,0.8939
46582,24.81,15.43,39.13,0.000,0.000,0.000,-0.2715,0.4140,0.8936
46602,24.82,15.43,39.13,0.000,0.000,0.255,-0.2719,0.4135,0.8936
46622,24.82,15.43,39.14,0.000,0.000,0.286,-0.2722,0.4134,0.8940
46642,24.82,15.43,39.14,0.000,0.000,0.000,-0.2720,0.4138,0.8945
46662,24.82,15.43,39.14,0.000,0.000,0.000,-0.2717,0.4139,0.8952
46682,24.81,15.43,39.14,-0.201,0.000,0.000,-0.2719,0.4138,0.8954
46702,24.81,15.43,39.14,0.000,0.000,0.000,-0.2715,0.4135,0.8948
46722,24.81,15.43,39.14,0.000,0.379,0.000,-0.2714,0.4133,0.8946
46742,24.81,15.43,39.15,0.000,0.000,0.270,-0.2724,0.4135,0.8948
46762,24.81,15.43,39.15,0.000,0.000,0.331,-0.2729,0.4140,0.8958
46782,24.81,15.43,39.15,0.000,0.000,0.000,-0.2724,0.4144,0.8950
