Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
5.48,-2.1946269348906,2.74999119274359,-0.447949879669133,-0,-0
5.5,-2.14255803027736,3.13605476818826,-0.860297499888325,-0,-0
5.52,-2.00828135337448,3.49102039694294,-1.32974521308787,-0,-0
5.54,-1.78569360112012,3.79745523515155,-1.84997981662928,-0,-0
5.56,-1.47078124612728,4.03804062829359,-2.41290976864574,-0,-0
5.58,-1.06260709663597,4.19683021121612,-3.00812361465966,-0,-0
5.6,-0.563322288794592,4.2601611633023,-3.62293560052539,-0,-0
5.62,0.0220281024108712,4.21719503789105,-4.24235043593474,-0,-0
5.64,0.685309568415609,4.06078854955391,-4.84896372114384,-0,-0
5.66,1.41526329378991,3.78832044204052,-5.42330467755235,-0,-0
5.68,2.19831365857403,3.4007753032839,-5.94389928277362,-0,-0
5.7,3.0181893099163,2.90365099105536,-6.38814726534131,-0,-0
5.72,3.85652073196678,2.30628005427345,-6.73346830791744,-0,-0
5.74,4.69328888750349,1.62032813434969,-6.95753830368729,-0,-0
5.76,5.5070639224266,0.859888558311556,-7.04054869883847,-0,-0
5.78,6.27566812898247,0.0400752028634187,-6.96618179401095,-0,-0
5.8,6.97656360701718,-0.823873661485099,-6.72242640589167,-0,-0
5.82,7.58774521363485,-1.71704594514621,-6.30324709037472,-0,-0
5.84,8.08830760153257,-2.62539354541068,-5.70870453621707,-0,-0
5.86,8.45944695010533,-3.53575427121711,-4.94559592028956,-0,-0
5.88,8.68489180447997,-4.43562757410683,-4.02686221221848,-0,-0
5.9,8.75277170226628,-5.31281699313352,-2.97217331995837,-0,-0
5.92,8.6548031670611,-6.15468495455617,-1.8057079443175,-0,-0
5.94,8.3875891116081,-6.94758316723761,-0.556108809118554,-0,-0
5.96,7.95293750392092,-7.67646267936329,0.744752587672104,-0,-0
5.98,7.35663817441559,-8.3241588928517,2.06315746493442,-0,-0
6,6.61021100182513,-8.87257920342443,3.36450093950771,-0,-0
6.02,5.72819116530202,-9.3022058296687,4.61466933611076,-0,-0
6.04,4.72880156597542,-9.59392013262493,5.78124162111826,-0,-0
6.06,3.63278105619924,-9.73009801629441,6.83462791309455,-0,-0
6.08,2.46274695612528,-9.69598857140027,7.74903551220436,-0,-0
6.1,1.24285874325017,-9.482103935379,8.50433341035027,-0,-0
6.12,-0.00242124198360027,-9.08503437996779,9.08693594274754,-0,-0
6.14,-1.25004339327744,-8.51464918261271,9.49778636597711,-0,-0
6.16,-2.48017563988719,-7.78242746759067,9.74138568600338,-0,-0
6.18,-3.67460017225889,-6.89981391931581,9.82309106371866,-0,-0
6.2,-4.81531336142062,-5.87961744382859,9.74965374445668,-0,-0
6.22,-5.88484831222062,-4.73863744374916,9.53154803623772,-0,-0
6.24,-6.86623661213824,-3.49649502838693,9.18131793313886,-0,-0
6.26,-7.74293367738822,-2.17513909707377,8.71246243435145,-0,-0
6.28,-8.5001223774054,-0.799065901769306,8.13949582754834,-0,-0
6.3,-9.12384975691793,0.605944556141507,7.47578339775707,-0,-0
6.32,-9.6025515917248,2.01274601813672,6.73380799576534,-0,-0
6.34,-9.92698821271118,3.39358125996384,5.92427682712173,-0,-0
6.36,-10.0907532182722,4.72057790868736,5.05604899293123,-0,-0
6.38,-10.0905177023147,5.96632204515757,4.13622969007038,-0,-0
6.4,-9.92636249441464,7.10462833087982,3.17058483668411,-0,-0
6.42,-9.60142100474834,8.1110199487974,2.16399563580913,-0,-0
6.44,-9.12243696937322,8.96414161068692,1.12132550128845,-0,-0
6.46,-8.49834932010871,9.64547441491419,0.0478924433037251,-0,-0
6.48,-7.74091593962,10.1410950271216,-1.04955106596481,-0,-0
6.5,-6.86368394107695,10.4416773565492,-2.16228215369838,-0,-0
6.52,-5.88216283117126,10.5441113247288,-3.27902270380151,-0,-0
6.54,-4.81242072163163,10.4499506278657,-4.38571302501485,-0,-0
6.56,-3.67147084825921,10.1666041100925,-5.46529325065826,-0,-0
6.58,-2.47701604741234,9.70743395310756,-6.49818389103198,-0,-0
6.6,-1.24665319271287,9.08903629673184,-7.46230464694627,-0,-0
6.62,0.00163738542291851,8.33228907397797,-8.33443082480671,-0,-0
6.64,1.24990709448782,7.45990502247922,-9.09086584483094,-0,-0
6.66,2.48018876787833,6.49554627440305,-9.70881638090838,-0,-0
6.68,3.6745960068332,5.46256939578908,-10.1677843306057,-0,-0
6.7,4.81526006580369,4.38282092245132,-10.450281260198,-0,-0
6.72,5.88483905137514,3.27610401579771,-10.5440629348397,-0,-0
6.74,6.86623995261938,2.15935229137055,-10.4413714780257,-0,-0
6.76,7.74301681953525,1.04666160871992,-10.1399750392616,-0,-0
6.78,8.50015802303935,-0.0507356491604226,-9.64392351341849,-0,-0
6.8,9.12380629079674,-1.12408037461268,-8.9620338920318,-0,-0
6.82,9.60245672966061,-2.1666755073447,-8.10855809384175,-0,-0
6.84,9.92695227415045,-3.17315451232123,-7.10176865237667,-0,-0
6.86,10.0905524684761,-4.13865022390206,-5.96307189746391,-0,-0
6.88,10.090523857862,-5.05838715327702,-4.71719245139278,-0,-0
6.9,9.92628415496697,-5.92645293388731,-3.39000527989629,-0,-0
6.92,9.6014858845137,-6.7358381351044,-2.00908370249858,-0,-0
6.94,9.12243073173946,-7.47764415417238,-0.602252396846609,-0,-0
6.96,8.49835430938774,-8.1411496487094,0.802725671817616,-0,-0
6.98,7.74086276715361,-8.71389601020522,2.1787163881689,-0,-0
7,6.86379416691677,-9.18238998552292,3.49985817403764,-0,-0
7.02,5.88220091266725,-9.53236449696423,4.74181985225028,-0,-0
7.04,4.81241807274035,-9.75005525639602,5.88246594327445,-0,-0
7.06,3.67146486403033,-9.82290512053681,6.90215595680762,-0,-0
7.08,2.47701704842449,-9.7412776138627,7.78487136689848,-0,-0
7.1,1.2466550479748,-9.49755695452632,8.51710794147442,-0,-0
7.12,-0.0016374630083177,-9.08864619581173,9.08993215539449,-0,-0
7.14,-1.24988536827651,-8.51519413381511,9.49820173735754,-0,-0
7.16,-2.48019027145223,-7.78272390137288,9.74166903799312,-0,-0
7.18,-3.67458308341467,-6.89979730606123,9.82306705682842,-0,-0
7.2,-4.81526687379834,-5.87953881534937,9.74956145325186,-0,-0
7.22,-5.8848953582688,-4.73869442932817,9.53162117117149,-0,-0
7.24,-6.86623153798307,-3.49649322154474,9.18131230358924,-0,-0
7.26,-7.74305032375562,-2.17519585442477,8.71256327862883,-0,-0
7.28,-8.50007653723657,-0.799052976862822,8.13946509385164,-0,-0
7.3,-9.12390983422283,0.605943551935102,7.47581772921062,-0,-0
7.32,-9.6025641230578,2.01274736985402,6.73381412047233,-0,-0
7.34,-9.92686021819804,3.39353960140006,5.92423086194148,-0,-0
7.36,-10.0907292284757,4.72056593302114,5.05604092625409,-0,-0
7.38,-10.0905317838929,5.96633173349187,4.13623378552547,-0,-0
7.4,-9.9263504293125,7.10461830665285,3.17058196350234,-0,-0
7.42,-9.60148878488746,8.11108756990428,2.16401189477971,-0,-0
7.44,-9.12243483860195,8.96413959100377,1.12132529473093,-0,-0
7.46,-8.49832959897743,9.6454477841176,0.0478892420844437,-0,-0
7.48,-7.74078172289631,10.1408769335671,-1.04957108081342,-0,-0
7.5,-6.86380583345912,10.4419104273329,-2.16227307424132,-0,-0
7.52,-5.88211979976022,10.5440140629712,-3.27901991600195,-0,-0
7.54,-4.81235646682583,10.4497792728665,-4.38569297071494,-0,-0
7.56,-3.67153178615504,10.1668028424079,-5.46534052284977,-0,-0
7.58,-2.47700580924825,9.70739248107219,-6.49817001838527,-0,-0
7.6,-1.24663395484835,9.08889501362317,-7.46221396713621,-0,-0
7.62,0.00163713971801191,8.33227577868686,-8.33441718254931,-0,-0
7.64,1.24990214857984,7.45987776398003,-9.09082551313069,-0,-0
7.66,2.48018171427746,6.49553338632942,-9.70878743838466,-0,-0
7.68,3.67453685298294,5.4625160173193,-10.1675817912982,-0,-0
7.7,4.81532214589667,4.38284458418745,-10.4504510594603,-0,-0
7.72,5.88486908376842,3.2761065565113,-10.5441346004808,-0,-0
7.74,6.86624233256768,2.15935101087532,-10.4413775195631,-0,-0
7.76,7.74303015885257,1.04665883789463,-10.1399992684241,-0,-0
7.78,8.50016478371485,-0.0507371482629133,-9.64393458512,-0,-0
7.8,9.12390982079497,-1.12410252419265,-8.96215414945098,-0,-0
7.82,9.60258806765094,-2.16670539733032,-8.10868999705227,-0,-0
7.84,9.92700195511457,-3.17316788088561,-7.10180825891323,-0,-0
7.86,10.0907321395603,-4.13869864226617,-5.96319067632768,-0,-0
7.88,10.090511860504,-5.05838278295391,-4.7171867974387,-0,-0
7.9,9.92636696913931,-5.92648328641773,-3.39003251442414,-0,-0
7.92,9.60143989281733,-6.73581972285076,-2.00907525835394,-0,-0
7.94,9.12245370684558,-7.47765406085119,-0.60225227886843,-0,-0
7.96,8.49814139712125,-8.14100860009198,0.802680322510642,-0,-0
7.98,7.74075282687348,-8.71380277901432,2.17866717367132,-0,-0
8,6.8637561417053,-9.18234839099288,3.4998297377968,-0,-0
8.02,5.88210190812666,-9.53221826432462,4.74170575684092,-0,-0
8.04,4.8124108198447,-9.75003920024263,5.88245189098896,-0,-0
8.06,3.6715381586814,-9.82311415176036,6.90234191783234,-0,-0
8.08,2.47701053381382,-9.74124807245497,7.78484366366026,-0,-0
8.1,1.24665536906309,-9.49755505991195,8.51710596443437,-0,-0
8.12,-0.00145619152448416,-9.08674220192843,9.08788629304792,-0,-0
8.14,-1.24714278273114,-8.50256687460888,9.48370577634104,-0,-0
8.16,-2.46703458000367,-7.74619405526275,9.69656079426503,-0,-0
8.18,-3.63676248205018,-6.83094364980963,9.72969500617183,-0,-0
8.2,-4.73238958728992,-5.77703831344039,9.59281102789124,-0,-0
8.22,-5.73129653541498,-4.61011039029272,9.30049721015595,-0,-0
8.24,-6.61274358707035,-3.35973272741341,8.87035419400694,-0,-0
8.26,-7.35858979168825,-2.05834229202407,8.32154604717139,-0,-0
8.28,-7.9540583295871,-0.740043360811732,7.67343296804526,-0,-0
8.3,-8.3882547689735,0.560626726242278,6.94440588473611,-0,-0
8.32,-8.65471241424736,1.80983947407589,6.15130723538455,-0,-0
8.34,-8.75204552954105,2.97584723556181,5.309334104552,-0,-0
8.36,-8.68353004278109,4.02995767032329,4.43209296810226,-0,-0
8.38,-8.45708723211052,4.94758365260903,3.5321988568812,-0,-0
8.4,-8.08556096228597,5.71004176734335,2.62193862664236,-0,-0
8.42,-7.58457909592004,6.30377130543492,1.71375026491252,-0,-0
8.44,-6.97311906842532,6.72221176386392,0.820798133207579,-0,-0
8.46,-6.27198326483574,6.965101173214,-0.0428196496202049,-0,-0
8.48,-5.5033831759498,7.03903669987848,-0.862333084474892,-0,-0
8.5,-4.68962059906171,6.95540005437842,-1.62232002030278,-0,-0
8.52,-3.85298693660187,6.73081473895072,-2.30774053591691,-0,-0
8.54,-3.01489312051058,6.38516432997403,-2.9045735599676,-0,-0
8.56,-2.19532883289217,5.94074693652588,-3.40117995874342,-0,-0
8.58,-1.41270031096951,5.42002080565738,-3.78808576780571,-0,-0
8.6,-0.683114815846967,4.84574223844874,-4.06014943209465,-0,-0
