t_ms_full,bottom_raw,mid_raw,top_raw,elbow_raw,wrist_raw,bottom_tx,mid_tx,top_tx,elbow_tx,wrist_tx
720,1.25147763235255,3.39648114135332,-4.51789584804619,0,0,1,3,-5,0,0
721,1.26095020477212,3.39740077597908,-4.52715712530557,0,0,1,3,-5,0,0
721,1.27042277719168,3.39832041060484,-4.53641840256494,0,0,1,3,-5,0,0
722,1.27989534961125,3.3992400452306,-4.54567967982432,0,0,1,3,-5,0,0
722,1.28942302977713,3.40011968304871,-4.55494612273728,0,0,1,3,-5,0,0
723,1.29897445916458,3.4009820449475,-4.56421475191611,0,0,1,3,-5,0,0
723,1.30855613497956,3.40182231911654,-4.57348607768829,0,0,1,3,-5,0,0
724,1.31816925198576,3.40263953113453,-4.58276010185751,0,0,1,3,-5,0,0
724,1.3277984521001,3.40344494617361,-4.59203550633738,0,0,1,3,-5,0,0
725,1.33745955543959,3.4042268148818,-4.60131349947121,0,0,1,3,-5,0,0
725,1.34716613158616,3.40497512216295,-4.61059518230606,0,0,1,3,-5,0,0
726,1.35687270773273,3.4057234294441,-4.61987686514091,0,0,1,3,-5,0,0
726,1.36657928387929,3.40647173672524,-4.62915854797575,0,0,1,3,-5,0,0
727,1.37631494496683,3.40719845533138,-4.63844246479599,0,0,1,3,-5,0,0
727,1.38609369169655,3.40789316424958,-4.64772966129487,0,0,1,3,-5,0,0
728,1.3958973233523,3.40856930636133,-4.65701867061665,0,0,1,3,-5,0,0
728,1.40573296298958,3.40922150775449,-4.66630995044799,0,0,1,3,-5,0,0
729,1.41558672833121,3.40986010540022,-4.67560246812095,0,0,1,3,-5,0,0
729,1.42546771266334,3.4104782745834,-4.68489684463472,0,0,1,3,-5,0,0
730,1.43537239078764,3.41107858926114,-4.69419276512588,0,0,1,3,-5,0,0
730,1.44530428409066,3.41165839588542,-4.70349045906131,0,0,1,3,-5,0,0
731,1.45525931226623,3.41222065997555,-4.71278954939846,0,0,1,3,-5,0,0
731,1.46526639614734,3.41274345166358,-4.72209178177484,0,0,1,3,-5,0,0
732,1.47527348002845,3.41326624335161,-4.73139401415121,0,0,1,3,-5,0,0
732,1.48528056390956,3.41378903503963,-4.74069624652759,0,0,1,3,-5,0,0
733,1.49531573589652,3.41429038915269,-4.75000003420519,0,0,1,3,-5,0,0
733,1.50538999122594,3.4147619138394,-4.75930598601486,0,0,2,3,-5,0,0
734,1.51549825086788,3.41520733427528,-4.7686136684962,0,0,2,3,-5,0,0
734,1.52562808049556,3.41563613728135,-4.77792238971497,0,0,2,3,-5,0,0
735,1.53578610976213,3.41604319985516,-4.78723245328671,0,0,2,3,-5,0,0
735,1.54595833971482,3.41643924884221,-4.79654312678445,0,0,2,3,-5,0,0
736,1.55619169102137,3.41678789411024,-4.80585642547247,0,0,2,3,-5,0,0
736,1.56642504232792,3.41713653937827,-4.8151697241605,0,0,2,3,-5,0,0
737,1.57665839363448,3.4174851846463,-4.82448302284852,0,0,2,3,-5,0,0
737,1.58691163252148,3.41781832047738,-4.83379708984077,0,0,2,3,-5,0,0
738,1.59721203234016,3.41811466046792,-4.84311296151501,0,0,2,3,-5,0,0
738,1.60753675113624,3.41839194689729,-4.85242968378061,0,0,2,3,-5,0,0
739,1.61789600751065,3.41864209750806,-4.86174753735609,0,0,2,3,-5,0,0
739,1.62827007170628,3.41888057465006,-4.87106583656759,0,0,2,3,-5,0,0
740,1.63867381045135,3.41909565841629,-4.88038502882391,0,0,2,3,-5,0,0
740,1.64909865699988,3.41929403402396,-4.88970478776168,0,0,2,3,-5,0,0
741,1.65955243692789,3.41946950703575,-4.89902532347425,0,0,2,3,-5,0,0
741,1.67002737737162,3.41962811760551,-4.90834631583664,0,0,2,3,-5,0,0
742,1.68055520879566,3.41974458028521,-4.9176684496011,0,0,2,3,-5,0,0
742,1.6910830402197,3.41986104296491,-4.92699058336555,0,0,2,3,-5,0,0
743,1.70161087164374,3.41997750564461,-4.93631271713001,0,0,2,3,-5,0,0
743,1.71216700725363,3.42007126635009,-4.94563531685194,0,0,2,3,-5,0,0
744,1.72276104371859,3.42013462786872,-4.95495854051645,0,0,2,3,-5,0,0
744,1.73338931920089,3.42017036857999,-4.96428217141366,0,0,2,3,-5,0,0
745,1.74403946067278,3.42018840498235,-4.97360599844109,0,0,2,3,-5,0,0
745,1.75471616022911,3.42018492600007,-4.98293005184987,0,0,2,3,-5,0,0
746,1.76540975612408,3.42016767711013,-4.99225416877643,0,0,2,3,-5,0,0
746,1.7761607934925,3.42010361548741,-5.0015785016406,0,0,2,3,-5,0,0
747,1.78691183086092,3.42003955386469,-5.01090283450477,0,0,2,3,-5,0,0
747,1.79766286822935,3.41997549224197,-5.02022716736894,0,0,2,3,-5,0,0
748,1.80843707308367,3.41989244569887,-5.02955148471661,0,0,2,3,-5,0,0
748,1.81925602888102,3.41977270295314,-5.0388757480746,0,0,2,3,-5,0,0
749,1.8300995113382,3.41963276254505,-5.04819989767784,0,0,2,3,-5,0,0
749,1.84097418649593,3.41946707027987,-5.05752383898082,0,0,2,3,-5,0,0
750,1.85186814533041,3.41928540563618,-5.06684760012045,0,0,2,3,-5,0,0
750,1.86278520968219,3.41908460304111,-5.07617114539006,0,0,2,3,-5,0,0
751,1.87373208201526,3.41885900599655,-5.08549430962242,0,0,2,3,-5,0,0
751,1.88469677242765,3.41861858777159,-5.09481724608518,0,0,2,3,-5,0,0
752,1.89569139063608,3.41835313827983,-5.10413966714804,0,0,2,3,-5,0,0
752,1.90670902839226,3.41806843550124,-5.11346169178102,0,0,2,3,-5,0,0
753,1.9177495583301,3.41776444520807,-5.1227831861127,0,0,2,3,-5,0,0
753,1.92884422890064,3.41741483941796,-5.13210342626739,0,0,2,3,-5,0,0
754,1.93993889947118,3.41706523362784,-5.14142366642207,0,0,2,3,-5,0,0
754,1.95103357004171,3.41671562783773,-5.15074390657676,0,0,2,3,-5,0,0
755,1.96214583175141,3.4163511018558,-5.16006364365042,0,0,2,3,-5,0,0
755,1.97330869153945,3.4159436603453,-5.16938193369256,0,0,2,3,-5,0,0
756,1.98449822180372,3.4155134647223,-5.17869933262496,0,0,2,3,-5,0,0
756,1.99570593164629,3.41506773342327,-5.18801609946047,0,0,2,3,-5,0,0
757,2.00695267174513,3.41458856107634,-5.19733142540022,0,0,2,3,-5,0,0
757,2.01819941184398,3.41410938872941,-5.20664675133997,0,0,2,3,-5,0,0
758,2.02951482119467,3.41357102790035,-5.21595920295731,0,0,2,3,-5,0,0
758,2.04083643882432,3.4130273159338,-5.22527139471169,0,0,2,3,-5,0,0
759,2.05215805645398,3.41248360396725,-5.23458358646608,0,0,2,3,-5,0,0
759,2.06347967408363,3.4119398920007,-5.24389577822046,0,0,2,3,-5,0,0
760,2.07486210913951,3.41134346908279,-5.25320514562101,0,0,2,3,-5,0,0
760,2.08626859056394,3.41072611278938,-5.26251330790977,0,0,2,3,-5,0,0
761,2.09770276749554,3.41008457750462,-5.27182001644858,0,0,2,3,-5,0,0
761,2.10914898393542,3.40943252500969,-5.28112608695339,0,0,2,3,-5,0,0
762,2.12063689802701,3.40874388614303,-5.29042979468711,0,0,2,3,-5,0,0
762,2.13212837104368,3.40805211742016,-5.29973329394309,0,0,2,3,-5,0,0
763,2.14366730590122,3.4073184859144,-5.30903389625322,0,0,2,3,-5,0,0
763,2.15520624075876,3.40658485440864,-5.31833449856335,0,0,2,3,-5,0,0
764,2.16680933583373,3.40579423418527,-5.32763080838746,0,0,2,3,-5,0,0
764,2.1784205744401,3.40499638067264,-5.33692657338807,0,0,2,3,-5,0,0
765,2.19003181304648,3.40419852716001,-5.34622233838868,0,0,2,3,-5,0,0
765,2.20164441038499,3.40339945899129,-5.35551800511963,0,0,2,3,-5,0,0
766,2.21332013584307,3.40254395662711,-5.36480910613928,0,0,2,3,-5,0,0
766,2.22501446126713,3.40167173102153,-5.37409877179747,0,0,2,3,-5,0,0
767,2.23672670831964,3.40078339037365,-5.38338705284657,0,0,2,3,-5,0,0
767,2.24848267757485,3.39985557303123,-5.39267180357067,0,0,2,3,-5,0,0
768,2.26023864683005,3.39892775568881,-5.40195655429476,0,0,2,3,-5,0,0
768,2.27205390005015,3.39794609152192,-5.4112362181169,0,0,2,3,-5,0,0
769,2.28388186469202,3.39695288174236,-5.42051479122663,0,0,2,3,-5,0,0
769,2.29570982933388,3.3959596719628,-5.42979336433637,0,0,2,3,-5,0,0
770,2.30753779397575,3.39496646218323,-5.4390719374461,0,0,2,3,-5,0,0
770,2.3194238562287,3.39392019101797,-5.44834525163626,0,0,2,3,-5,0,0
771,2.33133390535765,3.39285191260444,-5.45761630132658,0,0,2,3,-5,0,0
771,2.34327113577426,3.3917586126496,-5.46688470700226,0,0,2,3,-5,0,0
772,2.35522116723422,3.39065351122787,-5.47615185110868,0,0,2,3,-5,0,0
772,2.36720953763924,3.38951294116227,-5.48541510183946,0,0,2,3,-5,0,0
773,2.37920882989888,3.38836221506219,-5.49467719520164,0,0,2,3,-5,0,0
773,2.39124310120077,3.38717896258529,-5.50393558189983,0,0,2,3,-6,0,0
774,2.40328670241415,3.38598698583876,-5.51319293485413,0,0,2,3,-6,0,0
774,2.41537193535254,3.38475607984891,-5.52244567505924,0,0,2,3,-6,0,0
775,2.42745716829092,3.38352517385907,-5.53169841526435,0,0,2,3,-6,0,0
775,2.43961064765979,3.38222998008399,-5.54094315737445,0,0,2,3,-6,0,0
776,2.45176989887727,3.38092934925732,-5.55018722305658,0,0,2,3,-6,0,0
776,2.46392915009474,3.37962871843065,-5.55943128873872,0,0,2,3,-6,0,0
777,2.47608840131222,3.37832808760398,-5.56867535442086,0,0,2,3,-6,0,0
777,2.48830630823343,3.37697183092788,-5.57791220214508,0,0,2,3,-6,0,0
778,2.5005436515664,3.37559707020059,-5.58714659215678,0,0,3,3,-6,0,0
778,2.51280455872007,3.37419982958331,-5.59637795981474,0,0,3,3,-6,0,0
779,2.52510086673283,3.37276867003152,-5.60560465237421,0,0,3,3,-6,0,0
779,2.53740587745621,3.37132917207554,-5.61483019563871,0,0,3,3,-6,0,0
780,2.54975210494857,3.36984993625322,-5.62405007002682,0,0,3,3,-6,0,0
780,2.56212871602578,3.36834140704222,-5.6332657655142,0,0,3,3,-6,0,0
781,2.57450532710298,3.36683287783123,-5.64248146100157,0,0,3,3,-6,0,0
781,2.58688193818019,3.36532434862023,-5.65169715648894,0,0,3,3,-6,0,0
782,2.59929734018956,3.36377817293248,-5.66090729020288,0,0,3,3,-6,0,0
782,2.61174631716793,3.36219933358165,-5.67011253746182,0,0,3,3,-6,0,0
783,2.62421990301434,3.36059642344606,-5.6793140844244,0,0,3,3,-6,0,0
783,2.63671546323332,3.35897197346245,-5.68851228526531,0,0,3,3,-6,0,0
784,2.64923781122796,3.35732114627361,-5.69770629845633,0,0,3,3,-6,0,0
784,2.66177501156024,3.35565569438568,-5.70689798982747,0,0,3,3,-6,0,0
785,2.6743462224747,3.35395657355611,-5.71608420108964,0,0,3,3,-6,0,0
785,2.68693008662836,3.35224492659071,-5.72526837354139,0,0,3,3,-6,0,0
786,2.69955472707039,3.35049262237435,-5.73444571235934,0,0,3,3,-6,0,0
786,2.71220731664534,3.34871245061644,-5.74361836722625,0,0,3,3,-6,0,0
787,2.72485990622028,3.34693227885853,-5.75279102209315,0,0,3,3,-6,0,0
787,2.73751249579523,3.34515210710062,-5.76196367696006,0,0,3,3,-6,0,0
788,2.75021062876157,3.34332622300452,-5.77112842651786,0,0,3,3,-6,0,0
788,2.7629328142498,3.34147614720952,-5.78028895610972,0,0,3,3,-6,0,0
789,2.77568082672287,3.33959999469124,-5.78944486408176,0,0,3,3,-6,0,0
789,2.78846005936244,3.33769218204938,-5.79859506140553,0,0,3,3,-6,0,0
790,2.80124992108678,3.33577359053683,-5.80774331450634,0,0,3,3,-6,0,0
790,2.81407852407272,3.33381545300374,-5.81688424909346,0,0,3,3,-6,0,0
791,2.82693652110074,3.3318273108362,-5.82601963092646,0,0,3,3,-6,0,0
791,2.83979451812877,3.32983916866866,-5.83515501275947,0,0,3,3,-6,0,0
792,2.85265251515679,3.32785102650113,-5.84429039459247,0,0,3,3,-6,0,0
792,2.86555203965037,3.32582019281801,-5.85341766044973,0,0,3,3,-6,0,0
793,2.87848162046512,3.32375836092696,-5.86253896288956,0,0,3,3,-6,0,0
793,2.89143577461732,3.32167105048184,-5.8716552684575,0,0,3,3,-6,0,0
794,2.90440664983651,3.31956637469822,-5.88076814850137,0,0,3,3,-6,0,0
794,2.91741001610938,3.31742780303249,-5.88987423556211,0,0,3,3,-6,0,0
795,2.93042058687585,3.31528170904026,-5.89897881071517,0,0,3,3,-6,0,0
795,2.94347325947893,3.31309145821229,-5.90807437421297,0,0,3,3,-6,0,0
796,2.95652593208201,3.31090120738433,-5.91716993771077,0,0,3,3,-6,0,0
796,2.96962562821715,3.30866134953168,-5.92625517967231,0,0,3,3,-6,0,0
797,2.9827262564424,3.30642050837949,-5.93534021704263,0,0,3,3,-6,0,0
797,2.99587762218705,3.30412572732314,-5.94441375010188,0,0,3,3,-6,0,0
798,3.00904780648737,3.30181093994599,-5.95348301620995,0,0,3,3,-6,0,0
798,3.02221799078769,3.29949615256883,-5.96255228231802,0,0,3,3,-6,0,0
799,3.035388175088,3.29718136519168,-5.97162154842608,0,0,3,3,-6,0,0
799,3.04860264946328,3.29481915781512,-5.98068047693308,0,0,3,3,-6,0,0
800,3.06184038141035,3.29243200776114,-5.98973394046197,0,0,3,3,-6,0,0
800,3.07510592861131,3.29001488885966,-5.99878074650766,0,0,3,3,-6,0,0
801,3.08839793819617,3.28756911320955,-6.00782109061128,0,0,3,3,-6,0,0
801,3.10170479304265,3.2851072612705,-6.01685780959856,0,0,3,3,-6,0,0
802,3.11503996847523,3.2826144844461,-6.02588738631903,0,0,3,3,-6,0,0
802,3.12841379942269,3.28007949743015,-6.03490721437116,0,0,3,3,-6,0,0
803,3.14178763037014,3.27754451041421,-6.0439270424233,0,0,3,3,-6,0,0
803,3.1551614613176,3.27500952339826,-6.05294687047544,0,0,3,3,-6,0,0
804,3.16856401452585,3.27244292795824,-6.06195923873028,0,0,3,3,-6,0,0
804,3.18200213283506,3.26983712782148,-6.07096231203408,0,0,3,3,-6,0,0
805,3.19546261573283,3.2672065257973,-6.07995940968855,0,0,3,3,-6,0,0
805,3.20894746267196,3.26454882523429,-6.08894992791031,0,0,3,3,-6,0,0
806,3.22245265505397,3.26186838658281,-6.09793485639618,0,0,3,3,-6,0,0
806,3.23597628394399,3.25916734327051,-6.10691471960965,0,0,3,3,-6,0,0
807,3.24952676152715,3.25643612214621,-6.11588705661094,0,0,3,3,-6,0,0
807,3.26309380631197,3.25368627956074,-6.1248547495026,0,0,3,3,-6,0,0
808,3.27669226691237,3.25090085346418,-6.13381339939134,0,0,3,3,-6,0,0
808,3.29032316232767,3.2480786896744,-6.14276271295951,0,0,3,3,-6,0,0
809,3.30395405774296,3.24525652588462,-6.15171202652769,0,0,3,3,-6,0,0
809,3.31758495315826,3.24243436209484,-6.16066134009586,0,0,3,3,-6,0,0
810,3.33125327764728,3.23956950056945,-6.16959961740191,0,0,3,3,-6,0,0
810,3.34494624006674,3.23667649356953,-6.17853059599312,0,0,3,3,-6,0,0
811,3.35866563178366,3.23375313936095,-6.187453611097,0,0,3,3,-6,0,0
811,3.37241111911228,3.23079964728229,-6.19636861171293,0,0,3,3,-6,0,0
812,3.38616925453582,3.22783154789547,-6.20527972784417,0,0,3,3,-6,0,0
812,3.39995920768196,3.22482638474768,-6.21418079550341,0,0,3,3,-6,0,0
813,3.41378032925585,3.22178491418811,-6.22307201974683,0,0,3,3,-6,0,0
813,3.42760145082975,3.21874344362854,-6.23196324399026,0,0,3,3,-6,0,0
814,3.44142257240364,3.21570197306897,-6.24085446823368,0,0,3,3,-6,0,0
814,3.45527956809788,3.21261837644815,-6.24973407024939,0,0,3,3,-6,0,0
815,3.46916573692535,3.20950041769445,-6.25860413024024,0,0,3,3,-6,0,0
815,3.48307447283313,3.20635571909507,-6.267466671733,0,0,3,3,-6,0,0
816,3.49699970932791,3.20319143044605,-6.27632368272312,0,0,3,3,-6,0,0
816,3.51095372209705,3.19999280960386,-6.28517090423802,0,0,4,3,-6,0,0
817,3.52491451940055,3.19678609383695,-6.29401581729245,0,0,4,3,-6,0,0
817,3.53891499998976,3.19353175772805,-6.30284699430822,0,0,4,3,-6,0,0
818,3.55291548057898,3.19027742161915,-6.31167817132398,0,0,4,3,-6,0,0
818,3.56695842307899,3.18697180548439,-6.32049437250956,0,0,4,3,-6,0,0
819,3.58100293925629,3.18366428886492,-6.32931001867716,0,0,4,3,-6,0,0
819,3.59509350268023,3.18030068764184,-6.33810902061388,0,0,4,3,-6,0,0
820,3.60920177758036,3.17691551420339,-6.34690162056306,0,0,4,3,-6,0,0
820,3.6233100524805,3.17353034076494,-6.35569422051223,0,0,4,3,-6,0,0
821,3.63741832738063,3.1701451673265,-6.36448682046141,0,0,4,3,-6,0,0
821,3.65156766198557,3.16670956413453,-6.37326422104995,0,0,4,3,-6,0,0
822,3.66573823205335,3.16324781482592,-6.38203370521112,0,0,4,3,-6,0,0
822,3.67993372935763,3.15975518590279,-6.39079373503154,0,0,4,3,-6,0,0
823,3.69415420955792,3.15623140764265,-6.39954411707246,0,0,4,3,-6,0,0
823,3.70838740651136,3.15269177379757,-6.40828958821633,0,0,4,3,-6,0,0
824,3.72264829990475,3.1491172889852,-6.41702409156417,0,0,4,3,-6,0,0
824,3.73694251734259,3.14550087188171,-6.42574539858341,0,0,4,3,-6,0,0
825,3.75123673478043,3.14188445477822,-6.43446670560266,0,0,4,3,-6,0,0
825,3.76553095221827,3.13826803767473,-6.4431880126219,0,0,4,3,-6,0,0
826,3.77985364654059,3.13461547921786,-6.45189778024061,0,0,4,3,-6,0,0
826,3.79420750105509,3.13092328686528,-6.46059484730678,0,0,4,3,-6,0,0
827,3.80858205399224,3.12720459228516,-6.46928332955075,0,0,4,3,-6,0,0
827,3.82297716883346,3.12345949290859,-6.47796321820813,0,0,4,3,-6,0,0
828,3.83739291198497,3.11968776121734,-6.4866343656407,0,0,4,3,-6,0,0
828,3.85182319320272,3.11589726006072,-6.49529935258298,0,0,4,3,-6,0,0
829,3.86628051020952,3.11207163119268,-6.50395269581501,0,0,4,3,-7,0,0
829,3.88075010882202,3.10823004478404,-6.51260074963389,0,0,4,3,-7,0,0
830,3.89525257318879,3.10434538059745,-6.52123433460383,0,0,4,3,-7,0,0
830,3.90977989659682,3.10042813318607,-6.5298569756073,0,0,4,3,-7,0,0
831,3.92430722000485,3.09651088577469,-6.53847961661076,0,0,4,3,-7,0,0
831,3.93883454341288,3.09259363836331,-6.54710225761423,0,0,4,3,-7,0,0
832,3.95340033658977,3.0886255028745,-6.55570756978481,0,0,4,3,-7,0,0
832,3.96798643768161,3.08463041373504,-6.5643036576216,0,0,4,3,-7,0,0
833,3.9825935668386,3.08060725646118,-6.57289005933002,0,0,4,3,-7,0,0
833,3.99722775746755,3.07654773285677,-6.58146378858687,0,0,4,3,-7,0,0
834,4.01186973762958,3.07247774135412,-6.5900338701308,0,0,4,3,-7,0,0
834,4.02654657005407,3.06836046035856,-6.59858724868907,0,0,4,3,-7,0,0
835,4.04124509955753,3.06421373955654,-6.60713022889805,0,0,4,3,-7,0,0
835,4.05594362906098,3.06006701875453,-6.61567320910703,0,0,4,3,-7,0,0
836,4.07064215856443,3.05592029795251,-6.62421618931601,0,0,4,3,-7,0,0
836,4.08537868329044,3.05172155486999,-6.63274056722321,0,0,4,3,-7,0,0
837,4.10013824626519,3.0474911157453,-6.64125353814077,0,0,4,3,-7,0,0
837,4.11491866938116,3.04323180245006,-6.64975603465875,0,0,4,3,-7,0,0
838,4.12971041448293,3.03895679364161,-6.65825282624558,0,0,4,3,-7,0,0
838,4.14453230226036,3.03463976478325,-6.66673423534034,0,0,4,3,-7,0,0
839,4.15936101694746,3.03031317018015,-6.6752121201084,0,0,4,3,-7,0,0
839,4.17421990664067,3.02594423150803,-6.68367437481173,0,0,4,3,-7,0,0
840,4.18908346340305,3.02156869541909,-6.69213417225028,0,0,4,3,-7,0,0
840,4.20398156351304,3.01714432849984,-6.70057578222507,0,0,4,3,-7,0,0
841,4.21887966362303,3.01271996158059,-6.70901739219986,0,0,4,3,-7,0,0
841,4.233827915884,3.00822390003945,-6.71743192909104,0,0,4,3,-7,0,0
842,4.24878265642447,3.00371856322824,-6.72584296348573,0,0,4,3,-7,0,0
842,4.26373739696493,2.99921322641702,-6.73425399788042,0,0,4,3,-7,0,0
843,4.2786921375054,2.99470788960581,-6.7426650322751,0,0,4,3,-7,0,0
843,4.29369212381792,2.99013714332314,-6.75105103096541,0,0,4,3,-7,0,0
844,4.3087070994093,2.98554457516975,-6.7594286081417,0,0,4,3,-7,0,0
844,4.32373908245075,2.98092717145131,-6.76779656677584,0,0,4,3,-7,0,0
845,4.3387994270253,2.97626804402659,-6.77614822926038,0,0,4,3,-7,0,0
845,4.35386469947355,2.97160166702356,-6.78449706025597,0,0,4,3,-7,0,0
846,4.36896500206815,2.96688320881078,-6.79282531010489,0,0,4,3,-7,0,0
846,4.38408404089082,2.96213689443621,-6.80114255191934,0,0,4,3,-7,0,0
847,4.3992030797135,2.95739058006163,-6.8094597937338,0,0,4,3,-7,0,0
847,4.41432211853617,2.95264426568706,-6.81777703554825,0,0,4,3,-7,0,0
848,4.42947554847786,2.94784631121931,-6.82607365162506,0,0,4,3,-7,0,0
848,4.44465134652615,2.94301461025008,-6.83435672144557,0,0,4,3,-7,0,0
849,4.45984637578585,2.9381536945443,-6.84262797992302,0,0,4,3,-7,0,0
849,4.47505402803141,2.93327356387622,-6.85089145373577,0,0,4,3,-7,0,0
850,4.4902867330907,2.92835505803796,-6.85913928190762,0,0,4,3,-7,0,0
850,4.50552517655994,2.92342776227053,-6.86738352640611,0,0,5,3,-7,0,0
851,4.52079529950918,2.91845155788176,-6.87560767299838,0,0,5,3,-7,0,0
851,4.5360681098559,2.91347120453266,-6.88383011466801,0,0,5,3,-7,0,0
852,4.5513817485653,2.90842703698536,-6.89202600577901,0,0,5,3,-7,0,0
852,4.56670487407232,2.90336804169714,-6.90021572765469,0,0,5,3,-7,0,0
853,4.58202799957935,2.89830904640892,-6.90840544953038,0,0,5,3,-7,0,0
853,4.5973514168307,2.89324958973369,-6.91659497721426,0,0,5,3,-7,0,0
854,4.61271910076673,2.88812012630465,-6.924755039964,0,0,5,3,-7,0,0
854,4.62809978565146,2.8829698823902,-6.93290626751331,0,0,5,3,-7,0,0
855,4.6434935437103,2.87779872590352,-6.94104859709153,0,0,5,3,-7,0,0
855,4.65891617246584,2.87258105543451,-6.94917100438466,0,0,5,3,-7,0,0
856,4.67433880122138,2.86736338496549,-6.95729341167779,0,0,5,3,-7,0,0
856,4.68980496231124,2.86207477713514,-6.96538512256776,0,0,5,3,-7,0,0
857,4.70527644069781,2.85677750459602,-6.97347308401753,0,0,5,3,-7,0,0
857,4.72074791908438,2.85148023205691,-6.98156104546731,0,0,5,3,-7,0,0
858,4.73622364789257,2.84617595871341,-6.98964594889394,0,0,5,3,-7,0,0
858,4.75173517673985,2.84081271967366,-6.99770509549979,0,0,5,3,-7,0,0
859,4.76726456563854,2.83541979565237,-7.00575117458948,0,0,5,3,-7,0,0
859,4.7828130586596,2.82999494002714,-7.01378313100613,0,0,5,3,-7,0,0
860,4.79837165274191,2.82455312191516,-7.02180755633204,0,0,5,3,-7,0,0
860,4.81395055503214,2.81907712800192,-7.0298167816329,0,0,5,3,-7,0,0
861,4.82954333170519,2.81357758264989,-7.03781545711778,0,0,5,3,-7,0,0
861,4.84515258110606,2.80805007522948,-7.04580160705472,0,0,5,3,-7,0,0
862,4.86077637831203,2.80249760688419,-7.05377647574018,0,0,5,3,-7,0,0
862,4.87641910095789,2.79691266652815,-7.06173666849029,0,0,5,3,-7,0,0
863,4.89207189213079,2.79131019803951,-7.06968884604089,0,0,5,3,-7,0,0
863,4.9077627989827,2.78564137459419,-7.07761068104281,0,0,5,3,-7,0,0
864,4.92345370583461,2.77997255114886,-7.08553251604474,0,0,5,3,-7,0,0
864,4.93914461268652,2.77430372770354,-7.09345435104666,0,0,5,3,-7,0,0
865,4.95484593362434,2.76861652821583,-7.10136769435578,0,0,5,3,-7,0,0
865,4.97057907640005,2.76287317791023,-7.10925508999419,0,0,5,3,-7,0,0
866,4.98632901957448,2.75709982039501,-7.11712849145796,0,0,5,3,-7,0,0
866,5.00209102213367,2.75130483259521,-7.12499177402641,0,0,5,3,-7,0,0
867,5.01787547699606,2.74546938092317,-7.13283606106812,0,0,5,3,-7,0,0
867,5.03366031242028,2.73963323452335,-7.14068001896882,0,0,5,3,-7,0,0
868,5.04949001289726,2.73371518553703,-7.14848517390043,0,0,5,3,-7,0,0
868,5.06531971337423,2.72779713655071,-7.15629032883204,0,0,5,3,-7,0,0
869,5.08114941385121,2.72187908756439,-7.16409548376365,0,0,5,3,-7,0,0
869,5.09698471664964,2.71595068667007,-7.17189569296243,0,0,5,3,-7,0,0
870,5.11285154828248,2.70996402472093,-7.17966806654452,0,0,5,3,-7,0,0
870,5.12873502602932,2.70394628664336,-7.18742549013604,0,0,5,3,-7,0,0
871,5.14463618469837,2.69789530784571,-7.19516684655395,0,0,5,3,-7,0,0
871,5.16054522610373,2.6918294191876,-7.20290096612732,0,0,5,3,-7,0,0
872,5.17647484715649,2.68572447624264,-7.21061608710828,0,0,5,3,-7,0,0
872,5.19241340554904,2.67960237911238,-7.21832279933323,0,0,5,3,-7,0,0
873,5.2083715915029,2.67344260915878,-7.2260110448357,0,0,5,3,-7,0,0
873,5.22433851041767,2.66726581576404,-7.2336908612477,0,0,5,3,-7,0,0
874,5.24033835436898,2.66102484053823,-7.2413388982764,0,0,5,3,-7,0,0
874,5.25633819832028,2.65478386531241,-7.24898693530511,0,0,5,3,-7,0,0
875,5.27233804227159,2.6485428900866,-7.25663497233381,0,0,5,3,-7,0,0
875,5.28835326887596,2.6422714890361,-7.26426780561662,0,0,5,3,-7,0,0
876,5.30438987428198,2.6359578021934,-7.27187950874283,0,0,5,3,-7,0,0
876,5.32044566840143,2.62960565567548,-7.27947183812035,0,0,5,3,-7,0,0
877,5.33651417291553,2.6232278034097,-7.28705114915913,0,0,5,3,-7,0,0
877,5.3525959082758,2.61682316826334,-7.29461688904289,0,0,5,3,-7,0,0
878,5.36869045837243,2.61039221925624,-7.30216918538943,0,0,5,3,-7,0,0
878,5.38481213550085,2.60390556743041,-7.30969302361936,0,0,5,3,-7,0,0
879,5.40093381262927,2.59741891560459,-7.31721686184929,0,0,5,3,-7,0,0
879,5.41705548975768,2.59093226377877,-7.32474070007923,0,0,5,3,-7,0,0
880,5.43319507641616,2.58440833513401,-7.33224534958425,0,0,5,3,-7,0,0
880,5.44935570179312,2.57784046379492,-7.3397273359514,0,0,5,3,-7,0,0
881,5.46553022733167,2.57124322912768,-7.34719408452439,0,0,5,3,-7,0,0
881,5.48171715643615,2.56461965897033,-7.35464712806385,0,0,5,3,-7,0,0
882,5.49791964302567,2.55796271171601,-7.36208270166178,0,0,5,3,-7,0,0
882,5.51412854131305,2.55129200877685,-7.36951107538221,0,0,6,3,-7,0,0
883,5.53035987582309,2.54457256951329,-7.37691376781048,0,0,6,3,-7,0,0
883,5.54659320874542,2.53784878926636,-7.38431417278552,0,0,6,3,-7,0,0
884,5.56285077383836,2.53107164055948,-7.39168625062082,0,0,6,3,-7,0,0
884,5.57911096284676,2.52428871299235,-7.39905526112792,0,0,6,3,-7,0,0
885,5.59539746842249,2.51744673706132,-7.40639263160475,0,0,6,3,-7,0,0
885,5.61169613232066,2.51057748063284,-7.41371538430545,0,0,6,3,-7,0,0
